timestamp,text,coin,sentiment,source,polarity
2025-04-07 16:43:00,Bullish on Solana after mainnet upgrade?,SOL,-0.4884,Twitter,negative
2025-05-11 05:16:00,"BTC just rejected at 61,620, bears in control?",BTC,0.2193,Twitter,positive
2025-02-13 16:39:00,SOL whale movements ahead of earnings.,SOL,0.3294,Twitter,positive
2025-03-08 19:03:00,Ethereum gas fees spike to 190 gwei!,ETH,0.1088,Twitter,positive
2025-03-14 02:19:00,Will $ETH break all-time high soon?,ETH,0.7715,Twitter,positive
2025-07-18 18:22:00,"Rumor: Big institution bought 32,837 BTC—bullish?",BTC,0.0588,Twitter,positive
2025-03-08 12:11:00,"ETH whales moving coins as price nears 64,381.",ETH,-0.1082,Twitter,negative
2025-02-25 20:10:00,Whale wallet deposits 10k ETH to Binance.,ETH,-0.2057,Twitter,negative
2025-01-19 15:31:00,SOL chart looks primed for reversal.,SOL,0.4587,Twitter,positive
2025-05-28 15:07:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.3931,Twitter,positive
2025-05-27 09:02:00,"ETH whales moving coins as price nears 28,983.",ETH,0.9246,Twitter,positive
2025-01-05 05:30:00,Staked ETH surpasses new milestone.,ETH,0.9428,Twitter,positive
2025-07-06 16:25:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,-0.0349,Twitter,neutral
2025-01-05 14:06:00,Solana ecosystem booming despite volatility.,SOL,0.6936,Twitter,positive
2025-01-12 04:27:00,Ethereum’s merge chatter heats up again.,ETH,0.2223,Twitter,positive
2025-07-16 22:26:00,SOL whale movements ahead of earnings.,SOL,0.1991,Twitter,positive
2025-04-10 08:40:00,"Whale alert: 28,871 SOL deposited to FTX.",SOL,-0.3413,Twitter,negative
2025-07-09 08:38:00,Ethereum gas fees spike to 240 gwei!,ETH,-0.7256,Twitter,negative
2025-05-11 13:36:00,"USDT whale alert: 15,268 sent to Binance.",USDT,-0.0591,Twitter,negative
2025-05-30 17:57:00,"Bitcoin's price just broke 38,562 again!",BTC,0.8814,Twitter,positive
2025-06-02 08:40:00,Is this USDT mint a sign of market pump?,USDT,0.1425,Twitter,positive
2025-04-27 18:12:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.1136,Twitter,positive
2025-06-14 09:22:00,"Traders moving to stablecoins: 23,392 USDT.",USDT,-0.005,Twitter,neutral
2025-02-27 11:54:00,Whale converts profits into USDT.,USDT,0.3513,Twitter,positive
2025-03-02 01:27:00,Ethereum’s merge chatter heats up again.,ETH,-0.3586,Twitter,negative
2025-07-16 06:02:00,Huge outflow of BTC from exchanges spotted today.,BTC,-0.0608,Twitter,negative
2025-01-27 08:51:00,Bitcoin halving hype building up.,BTC,0.5264,Twitter,positive
2025-06-03 05:14:00,"Someone just moved 40,528 BTC. What’s going on?!",BTC,1.0,Twitter,positive
2025-06-24 21:32:00,"Whale alert: 39,618 SOL deposited to FTX.",SOL,0.4811,Twitter,positive
2025-02-17 01:22:00,People panic selling BTC or smart money moving in?,BTC,0.1661,Twitter,positive
2025-06-20 08:39:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.3766,Twitter,positive
2025-01-06 07:38:00,Ethereum gas fees spike to 128 gwei!,ETH,-0.1409,Twitter,negative
2025-01-09 17:31:00,"Traders moving to stablecoins: 2,453 USDT.",USDT,-0.8063,Twitter,negative
2025-06-06 05:28:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.1366,Twitter,positive
2025-04-17 20:56:00,Ethereum’s merge chatter heats up again.,ETH,-0.0791,Twitter,negative
2025-07-17 00:18:00,"Bitcoin's price just broke 21,871 again!",BTC,0.6635,Twitter,positive
2025-07-24 22:28:00,Solana TVL hits new high.,SOL,-0.1494,Twitter,negative
2025-06-09 19:49:00,Will $ETH break all-time high soon?,ETH,-1.0,Twitter,negative
2025-02-28 11:42:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.6607,Twitter,negative
2025-07-10 17:49:00,Tether’s dominance in market grows further.,USDT,0.013,Twitter,neutral
2025-03-24 04:07:00,"Rumor: Big institution bought 19,238 BTC—bullish?",BTC,0.3318,Twitter,positive
2025-02-18 17:20:00,"Rumor: Big institution bought 10,890 BTC—bullish?",BTC,-0.0167,Twitter,neutral
2025-03-31 21:23:00,Solana TVL hits new high.,SOL,-0.0995,Twitter,negative
2025-05-23 18:12:00,SOL whale movements ahead of earnings.,SOL,-0.2344,Twitter,negative
2025-07-23 20:29:00,"Rumor: Big institution bought 32,907 BTC—bullish?",BTC,0.2573,Twitter,positive
2025-04-18 15:51:00,"Whale alert: 10,646 SOL deposited to FTX.",SOL,-0.2372,Twitter,negative
2025-07-17 13:26:00,Ethereum’s merge chatter heats up again.,ETH,0.2161,Twitter,positive
2025-05-22 08:59:00,Staked ETH surpasses new milestone.,ETH,0.2159,Twitter,positive
2025-07-21 10:31:00,Biggest ETH transfer of the month today.,ETH,0.5186,Twitter,positive
2025-02-27 01:05:00,"Solana whale just moved 26,995 SOL.",SOL,-0.5115,Twitter,negative
2025-07-08 13:31:00,Ethereum gas fees spike to 246 gwei!,ETH,0.7894,Twitter,positive
2025-04-13 06:29:00,Bitcoin halving hype building up.,BTC,-0.4391,Twitter,negative
2025-04-10 01:47:00,"USDT whale alert: 25,511 sent to Binance.",USDT,0.6886,Twitter,positive
2025-01-24 08:03:00,Is this USDT mint a sign of market pump?,USDT,-0.7038,Twitter,negative
2025-01-13 19:48:00,"Someone just moved 8,064 BTC. What’s going on?!",BTC,-0.3084,Twitter,negative
2025-06-27 12:36:00,ETH outflows suggest holding is rising.,ETH,0.576,Twitter,positive
2025-01-16 02:18:00,SOL whale movements ahead of earnings.,SOL,-0.1092,Twitter,negative
2025-07-12 20:29:00,SOL sees huge network activity spike.,SOL,-0.1845,Twitter,negative
2025-02-04 03:01:00,Solana TVL hits new high.,SOL,0.2975,Twitter,positive
2025-04-25 14:03:00,People panic selling BTC or smart money moving in?,BTC,0.4392,Twitter,positive
2025-02-14 05:48:00,Will $ETH break all-time high soon?,ETH,-0.2196,Twitter,negative
2025-05-16 03:21:00,USDT reserves reach all-time high.,USDT,0.1688,Twitter,positive
2025-02-12 16:02:00,Solana ecosystem booming despite volatility.,SOL,-0.5673,Twitter,negative
2025-03-23 05:59:00,USDT flows signal caution.,USDT,0.2821,Twitter,positive
2025-04-16 02:36:00,ETH outflows suggest holding is rising.,ETH,-0.0053,Twitter,neutral
2025-04-17 01:30:00,"Whale alert: 21,369 SOL deposited to FTX.",SOL,-0.149,Twitter,negative
2025-06-02 09:32:00,Will $ETH break all-time high soon?,ETH,-0.253,Twitter,negative
2025-05-30 23:28:00,Biggest USDT burn of the year today.,USDT,-0.036,Twitter,neutral
2025-02-02 15:04:00,"Whale alert: 37,134 SOL deposited to FTX.",SOL,0.379,Twitter,positive
2025-07-19 07:51:00,SOL rally incoming or more FUD?,SOL,-0.8547,Twitter,negative
2025-02-03 08:14:00,Biggest ETH transfer of the month today.,ETH,-0.8519,Twitter,negative
2025-03-27 09:34:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.8054,Twitter,negative
2025-03-05 04:41:00,"Whale alert: 17,226 SOL deposited to FTX.",SOL,-0.747,Twitter,negative
2025-07-08 03:34:00,Bullish on Solana after mainnet upgrade?,SOL,0.6045,Twitter,positive
2025-04-10 22:43:00,USDT flows signal caution.,USDT,-0.7303,Twitter,negative
2025-01-30 01:07:00,USDT flows signal caution.,USDT,-0.1752,Twitter,negative
2025-05-06 01:30:00,Tether’s dominance in market grows further.,USDT,0.0194,Twitter,neutral
2025-03-08 11:22:00,BTC supply on exchanges hits yearly low.,BTC,0.7759,Twitter,positive
2025-03-21 19:26:00,Suspicious USDT transfers just before dump.,USDT,-0.1716,Twitter,negative
2025-06-25 13:36:00,Biggest ETH transfer of the month today.,ETH,0.2594,Twitter,positive
2025-03-07 20:06:00,SOL chart looks primed for reversal.,SOL,-0.0426,Twitter,neutral
2025-02-19 23:46:00,SOL rally incoming or more FUD?,SOL,-0.4836,Twitter,negative
2025-06-24 02:39:00,SOL whale movements ahead of earnings.,SOL,0.3949,Twitter,positive
2025-03-18 06:00:00,Biggest ETH transfer of the month today.,ETH,0.1396,Twitter,positive
2025-03-14 15:08:00,SOL rally incoming or more FUD?,SOL,0.2858,Twitter,positive
2025-06-20 23:14:00,SOL sees huge network activity spike.,SOL,-0.0732,Twitter,negative
2025-01-29 09:13:00,"ETH whales moving coins as price nears 52,471.",ETH,0.5438,Twitter,positive
2025-04-17 01:07:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.2415,Twitter,positive
2025-07-18 14:16:00,SOL rally incoming or more FUD?,SOL,0.2096,Twitter,positive
2025-03-12 03:54:00,Large USDT minting detected on Tron network.,USDT,1.0,Twitter,positive
2025-06-23 21:33:00,SOL rally incoming or more FUD?,SOL,-0.6153,Twitter,negative
2025-05-02 01:18:00,"Whale alert: 32,399 SOL deposited to FTX.",SOL,0.1765,Twitter,positive
2025-03-04 19:27:00,"Whale alert: 39,549 SOL deposited to FTX.",SOL,0.4458,Twitter,positive
2025-02-20 22:02:00,Bullish on Solana after mainnet upgrade?,SOL,0.8799,Twitter,positive
2025-03-11 15:15:00,Biggest ETH transfer of the month today.,ETH,-0.823,Twitter,negative
2025-01-27 20:16:00,"BTC just rejected at 71,996, bears in control?",BTC,0.303,Twitter,positive
2025-06-28 12:04:00,"Someone just moved 29,178 BTC. What’s going on?!",BTC,0.829,Twitter,positive
2025-04-25 20:21:00,Staked ETH surpasses new milestone.,ETH,-0.3259,Twitter,negative
2025-06-23 18:40:00,Ethereum gas fees spike to 292 gwei!,ETH,1.0,Twitter,positive
2025-05-13 00:17:00,Staked ETH surpasses new milestone.,ETH,0.9509,Twitter,positive
2025-06-12 14:59:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.4579,Twitter,negative
2025-03-26 19:45:00,"BTC just rejected at 25,708, bears in control?",BTC,-0.7282,Twitter,negative
2025-03-21 08:00:00,Whale converts profits into USDT.,USDT,-0.6113,Twitter,negative
2025-01-08 23:46:00,Whale converts profits into USDT.,USDT,-0.126,Twitter,negative
2025-05-17 07:05:00,Ethereum’s merge chatter heats up again.,ETH,0.1473,Twitter,positive
2025-05-21 22:35:00,ETH outflows suggest holding is rising.,ETH,0.1468,Twitter,positive
2025-06-30 19:17:00,"BTC just rejected at 41,887, bears in control?",BTC,0.3056,Twitter,positive
2025-04-15 15:05:00,"Solana whale just moved 41,720 SOL.",SOL,0.1298,Twitter,positive
2025-07-22 01:13:00,"BTC just rejected at 71,209, bears in control?",BTC,0.1921,Twitter,positive
2025-05-14 15:36:00,Solana ecosystem booming despite volatility.,SOL,0.7324,Twitter,positive
2025-04-22 07:24:00,ETH outflows suggest holding is rising.,ETH,0.1199,Twitter,positive
2025-01-09 08:24:00,USDT reserves reach all-time high.,USDT,0.1211,Twitter,positive
2025-05-09 12:52:00,"Whale alert: 15,723 BTC sent to unknown wallet.",BTC,0.7734,Twitter,positive
2025-03-06 08:07:00,ETH outflows suggest holding is rising.,ETH,-0.2592,Twitter,negative
2025-02-11 12:28:00,Biggest ETH transfer of the month today.,ETH,0.3644,Twitter,positive
2025-04-27 18:43:00,"Solana whale just moved 31,226 SOL.",SOL,-0.1761,Twitter,negative
2025-02-22 03:05:00,"Solana whale just moved 9,556 SOL.",SOL,0.1186,Twitter,positive
2025-03-04 22:32:00,SOL price dumps after latest outage.,SOL,0.7559,Twitter,positive
2025-03-30 00:29:00,"Bitcoin's price just broke 42,028 again!",BTC,-0.2333,Twitter,negative
2025-06-06 21:44:00,Biggest ETH transfer of the month today.,ETH,0.2151,Twitter,positive
2025-07-04 12:17:00,"BTC just rejected at 47,363, bears in control?",BTC,-0.29,Twitter,negative
2025-02-14 22:29:00,Biggest ETH transfer of the month today.,ETH,0.8173,Twitter,positive
2025-02-26 14:20:00,Ethereum’s merge chatter heats up again.,ETH,0.4724,Twitter,positive
2025-04-17 08:21:00,USDT reserves reach all-time high.,USDT,0.6089,Twitter,positive
2025-03-09 19:39:00,SOL whale movements ahead of earnings.,SOL,-0.0469,Twitter,neutral
2025-05-02 06:14:00,"Solana whale just moved 32,856 SOL.",SOL,-0.0387,Twitter,neutral
2025-05-30 13:02:00,Ethereum’s merge chatter heats up again.,ETH,0.3341,Twitter,positive
2025-04-05 07:26:00,Bitcoin halving hype building up.,BTC,0.4473,Twitter,positive
2025-07-08 04:45:00,Staked ETH surpasses new milestone.,ETH,0.8695,Twitter,positive
2025-01-18 02:51:00,"USDT whale alert: 43,489 sent to Binance.",USDT,-0.1034,Twitter,negative
2025-05-16 11:18:00,SOL price dumps after latest outage.,SOL,-0.2342,Twitter,negative
2025-04-14 01:49:00,SOL price dumps after latest outage.,SOL,-0.6051,Twitter,negative
2025-06-27 15:58:00,Biggest USDT burn of the year today.,USDT,-0.4541,Twitter,negative
2025-03-10 13:37:00,"Bitcoin's price just broke 26,735 again!",BTC,-0.6277,Twitter,negative
2025-05-09 14:39:00,"Solana whale just moved 5,154 SOL.",SOL,-0.0919,Twitter,negative
2025-03-23 22:27:00,Whale converts profits into USDT.,USDT,-0.8785,Twitter,negative
2025-02-24 15:22:00,Whale wallet deposits 10k ETH to Binance.,ETH,0.6904,Twitter,positive
2025-02-25 23:41:00,"Rumor: Big institution bought 1,231 BTC—bullish?",BTC,0.885,Twitter,positive
2025-03-10 00:38:00,"Solana whale just moved 49,231 SOL.",SOL,-0.1032,Twitter,negative
2025-07-11 02:23:00,Solana ecosystem booming despite volatility.,SOL,-0.2337,Twitter,negative
2025-05-16 04:36:00,SOL chart looks primed for reversal.,SOL,0.502,Twitter,positive
2025-06-05 21:34:00,Solana TVL hits new high.,SOL,0.0431,Twitter,neutral
2025-04-06 23:38:00,Solana ecosystem booming despite volatility.,SOL,-0.2794,Twitter,negative
2025-04-25 21:38:00,Whale wallet deposits 10k ETH to Binance.,ETH,-0.0382,Twitter,neutral
2025-04-14 02:20:00,"Whale alert: 45,982 BTC sent to unknown wallet.",BTC,0.8218,Twitter,positive
2025-04-24 09:24:00,"Whale alert: 42,826 BTC sent to unknown wallet.",BTC,-0.6308,Twitter,negative
2025-07-02 04:26:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.3676,Twitter,positive
2025-05-09 08:04:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.5014,Twitter,positive
2025-04-24 04:26:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.1009,Twitter,positive
2025-02-14 12:05:00,"BTC just rejected at 45,455, bears in control?",BTC,0.1362,Twitter,positive
2025-04-08 13:30:00,Whale converts profits into USDT.,USDT,0.218,Twitter,positive
2025-03-24 14:54:00,SOL price dumps after latest outage.,SOL,0.565,Twitter,positive
2025-01-30 12:18:00,Will $ETH break all-time high soon?,ETH,0.0602,Twitter,positive
2025-06-17 03:41:00,Will $ETH break all-time high soon?,ETH,0.55,Twitter,positive
2025-01-28 17:37:00,"Bitcoin's price just broke 57,575 again!",BTC,-0.1448,Twitter,negative
2025-07-04 15:57:00,Solana ecosystem booming despite volatility.,SOL,0.1984,Twitter,positive
2025-05-19 01:08:00,Whale converts profits into USDT.,USDT,-0.5297,Twitter,negative
2025-03-07 05:40:00,"USDT whale alert: 4,200 sent to Binance.",USDT,-0.3247,Twitter,negative
2025-02-19 16:11:00,SOL chart looks primed for reversal.,SOL,-0.5251,Twitter,negative
2025-05-13 19:51:00,Bullish on Solana after mainnet upgrade?,SOL,1.0,Twitter,positive
2025-04-13 08:58:00,"ETH whales moving coins as price nears 21,256.",ETH,0.3737,Twitter,positive
2025-03-24 09:28:00,Tether’s dominance in market grows further.,USDT,-0.1753,Twitter,negative
2025-01-28 13:12:00,SOL price dumps after latest outage.,SOL,-0.5027,Twitter,negative
2025-05-22 06:09:00,ETH outflows suggest holding is rising.,ETH,0.3942,Twitter,positive
2025-04-28 13:35:00,"Solana whale just moved 18,381 SOL.",SOL,-0.776,Twitter,negative
2025-02-09 01:14:00,Suspicious USDT transfers just before dump.,USDT,-0.2742,Twitter,negative
2025-03-23 23:41:00,SOL sees huge network activity spike.,SOL,-0.5302,Twitter,negative
2025-03-31 20:44:00,Whale converts profits into USDT.,USDT,0.0314,Twitter,neutral
2025-05-13 01:30:00,Suspicious USDT transfers just before dump.,USDT,-0.6217,Twitter,negative
2025-03-13 23:38:00,Ethereum gas fees spike to 72 gwei!,ETH,-0.5005,Twitter,negative
2025-07-16 13:22:00,"BTC just rejected at 37,705, bears in control?",BTC,-0.6436,Twitter,negative
2025-01-07 20:22:00,SOL sees huge network activity spike.,SOL,0.5085,Twitter,positive
2025-05-08 11:57:00,SOL rally incoming or more FUD?,SOL,-0.3763,Twitter,negative
2025-01-11 10:19:00,"Whale alert: 28,272 SOL deposited to FTX.",SOL,0.5105,Twitter,positive
2025-05-31 11:52:00,USDT flows signal caution.,USDT,0.3443,Twitter,positive
2025-07-03 10:14:00,People panic selling BTC or smart money moving in?,BTC,-0.3774,Twitter,negative
2025-02-26 07:56:00,Ethereum gas fees spike to 81 gwei!,ETH,-0.0534,Twitter,negative
2025-02-17 07:54:00,Biggest USDT burn of the year today.,USDT,-0.4467,Twitter,negative
2025-05-14 17:41:00,"Traders moving to stablecoins: 29,553 USDT.",USDT,-0.448,Twitter,negative
2025-04-03 02:07:00,Bitcoin halving hype building up.,BTC,-0.414,Twitter,negative
2025-06-11 12:10:00,Solana ecosystem booming despite volatility.,SOL,0.2833,Twitter,positive
2025-03-16 10:54:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,-0.1796,Twitter,negative
2025-05-03 06:44:00,"BTC just rejected at 33,588, bears in control?",BTC,0.757,Twitter,positive
2025-01-22 13:31:00,USDT reserves reach all-time high.,USDT,-0.5011,Twitter,negative
2025-03-18 21:11:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.5413,Twitter,positive
2025-06-20 00:25:00,"Whale alert: 4,650 SOL deposited to FTX.",SOL,-0.4242,Twitter,negative
2025-05-23 07:26:00,"Solana whale just moved 16,367 SOL.",SOL,-0.0293,Twitter,neutral
2025-05-16 07:31:00,Whale wallet deposits 10k ETH to Binance.,ETH,1.0,Twitter,positive
2025-02-26 14:10:00,"Solana whale just moved 38,265 SOL.",SOL,-0.1919,Twitter,negative
2025-03-18 20:57:00,BTC supply on exchanges hits yearly low.,BTC,-0.2859,Twitter,negative
2025-05-31 20:24:00,"Massive ETH transaction detected: 14,128 ETH.",ETH,0.3727,Twitter,positive
2025-02-26 15:15:00,Solana ecosystem booming despite volatility.,SOL,0.3483,Twitter,positive
2025-02-07 13:46:00,Bitcoin halving hype building up.,BTC,0.1026,Twitter,positive
2025-05-05 09:39:00,"Massive ETH transaction detected: 38,326 ETH.",ETH,0.8419,Twitter,positive
2025-03-03 17:12:00,"Whale alert: 36,577 BTC sent to unknown wallet.",BTC,0.1685,Twitter,positive
2025-02-11 06:15:00,"ETH whales moving coins as price nears 38,920.",ETH,-0.0872,Twitter,negative
2025-07-15 18:11:00,Solana TVL hits new high.,SOL,-0.3681,Twitter,negative
2025-03-27 05:15:00,ETH outflows suggest holding is rising.,ETH,0.5631,Twitter,positive
2025-03-13 03:53:00,USDT reserves reach all-time high.,USDT,-0.2645,Twitter,negative
2025-07-22 22:41:00,"Whale alert: 41,051 BTC sent to unknown wallet.",BTC,0.7829,Twitter,positive
2025-01-05 11:11:00,Is this USDT mint a sign of market pump?,USDT,-0.4391,Twitter,negative
2025-03-09 16:14:00,Suspicious USDT transfers just before dump.,USDT,-1.0,Twitter,negative
2025-04-16 12:00:00,SOL whale movements ahead of earnings.,SOL,-0.0671,Twitter,negative
2025-01-31 14:54:00,SOL price dumps after latest outage.,SOL,-0.0066,Twitter,neutral
2025-06-06 19:47:00,"Bitcoin's price just broke 68,803 again!",BTC,0.3881,Twitter,positive
2025-04-09 11:03:00,"Solana whale just moved 21,148 SOL.",SOL,0.0502,Twitter,positive
2025-07-04 03:26:00,USDT reserves reach all-time high.,USDT,0.2707,Twitter,positive
2025-02-01 07:12:00,"Someone just moved 48,552 BTC. What’s going on?!",BTC,-0.0878,Twitter,negative
2025-01-07 12:44:00,SOL sees huge network activity spike.,SOL,-0.1044,Twitter,negative
2025-02-04 08:48:00,SOL whale movements ahead of earnings.,SOL,0.2635,Twitter,positive
2025-02-23 14:38:00,Biggest ETH transfer of the month today.,ETH,0.559,Twitter,positive
2025-03-28 19:30:00,Staked ETH surpasses new milestone.,ETH,0.6068,Twitter,positive
2025-05-12 07:39:00,"Solana whale just moved 32,991 SOL.",SOL,-0.3612,Twitter,negative
2025-05-13 11:25:00,Suspicious USDT transfers just before dump.,USDT,0.7371,Twitter,positive
2025-04-29 05:21:00,Tether’s dominance in market grows further.,USDT,-0.7488,Twitter,negative
2025-04-13 19:19:00,SOL rally incoming or more FUD?,SOL,-0.06,Twitter,negative
2025-02-06 22:31:00,"ETH whales moving coins as price nears 26,794.",ETH,0.0627,Twitter,positive
2025-06-26 03:23:00,"USDT whale alert: 31,163 sent to Binance.",USDT,-0.2956,Twitter,negative
2025-05-03 08:16:00,SOL whale movements ahead of earnings.,SOL,0.0264,Twitter,neutral
2025-07-24 23:28:00,SOL sees huge network activity spike.,SOL,-0.1057,Twitter,negative
2025-05-25 17:11:00,Solana TVL hits new high.,SOL,0.1845,Twitter,positive
2025-02-18 09:02:00,"Someone just moved 44,303 BTC. What’s going on?!",BTC,-0.3353,Twitter,negative
2025-01-24 22:25:00,ETH outflows suggest holding is rising.,ETH,0.1031,Twitter,positive
2025-01-20 14:14:00,Bitcoin halving hype building up.,BTC,1.0,Twitter,positive
2025-03-21 06:43:00,"Massive ETH transaction detected: 19,962 ETH.",ETH,-0.6264,Twitter,negative
2025-06-15 17:02:00,SOL rally incoming or more FUD?,SOL,0.1085,Twitter,positive
2025-03-04 05:48:00,Ethereum’s merge chatter heats up again.,ETH,0.1023,Twitter,positive
2025-05-09 14:05:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.3124,Twitter,positive
2025-01-29 00:13:00,"Someone just moved 24,389 BTC. What’s going on?!",BTC,0.0819,Twitter,positive
2025-06-15 23:41:00,"Solana whale just moved 32,997 SOL.",SOL,0.279,Twitter,positive
2025-01-20 16:59:00,"USDT whale alert: 28,570 sent to Binance.",USDT,0.0219,Twitter,neutral
2025-02-17 06:35:00,"Solana whale just moved 12,721 SOL.",SOL,0.3671,Twitter,positive
2025-07-10 00:11:00,Will $ETH break all-time high soon?,ETH,0.5452,Twitter,positive
2025-06-20 22:26:00,Suspicious USDT transfers just before dump.,USDT,0.1425,Twitter,positive
2025-04-03 08:17:00,SOL whale movements ahead of earnings.,SOL,0.7728,Twitter,positive
2025-05-04 13:03:00,"Massive ETH transaction detected: 37,620 ETH.",ETH,0.0945,Twitter,positive
2025-02-03 03:52:00,Is this USDT mint a sign of market pump?,USDT,0.0148,Twitter,neutral
2025-03-05 10:46:00,"Whale alert: 3,002 SOL deposited to FTX.",SOL,0.0648,Twitter,positive
2025-03-22 09:37:00,Suspicious USDT transfers just before dump.,USDT,0.2598,Twitter,positive
2025-03-06 10:26:00,"ETH whales moving coins as price nears 28,826.",ETH,-0.7731,Twitter,negative
2025-01-08 17:22:00,Biggest USDT burn of the year today.,USDT,-0.0467,Twitter,neutral
2025-04-11 14:32:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.2467,Twitter,positive
2025-01-04 15:17:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,-0.0839,Twitter,negative
2025-06-14 03:20:00,SOL whale movements ahead of earnings.,SOL,-0.1011,Twitter,negative
2025-03-20 01:42:00,USDT flows signal caution.,USDT,0.2818,Twitter,positive
2025-03-28 05:51:00,"ETH whales moving coins as price nears 41,103.",ETH,1.0,Twitter,positive
2025-04-18 12:55:00,Tether’s dominance in market grows further.,USDT,-0.5527,Twitter,negative
2025-03-03 22:44:00,SOL rally incoming or more FUD?,SOL,-0.3921,Twitter,negative
2025-01-14 19:36:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.1438,Twitter,positive
2025-03-24 16:07:00,"BTC just rejected at 51,720, bears in control?",BTC,0.4001,Twitter,positive
2025-05-28 12:02:00,Staked ETH surpasses new milestone.,ETH,-0.136,Twitter,negative
2025-07-19 15:28:00,"USDT whale alert: 37,748 sent to Binance.",USDT,-0.1723,Twitter,negative
2025-06-18 18:00:00,"ETH whales moving coins as price nears 61,261.",ETH,0.1215,Twitter,positive
2025-05-13 13:03:00,Ethereum’s merge chatter heats up again.,ETH,0.1397,Twitter,positive
2025-02-01 12:32:00,Ethereum gas fees spike to 152 gwei!,ETH,0.2178,Twitter,positive
2025-01-02 18:47:00,SOL price dumps after latest outage.,SOL,-0.4351,Twitter,negative
2025-02-21 02:50:00,"ETH whales moving coins as price nears 25,672.",ETH,0.7232,Twitter,positive
2025-06-27 08:30:00,"USDT whale alert: 24,179 sent to Binance.",USDT,-0.9614,Twitter,negative
2025-05-31 05:06:00,USDT reserves reach all-time high.,USDT,0.4519,Twitter,positive
2025-07-14 18:47:00,"Traders moving to stablecoins: 44,060 USDT.",USDT,-0.2336,Twitter,negative
2025-01-29 00:39:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.2106,Twitter,positive
2025-04-05 02:24:00,Tether’s dominance in market grows further.,USDT,-0.2781,Twitter,negative
2025-02-26 08:14:00,Whale converts profits into USDT.,USDT,-0.2715,Twitter,negative
2025-07-01 13:03:00,Is this a bull trap or are whales accumulating more $BTC?,BTC,0.402,Twitter,positive
2025-05-11 21:36:00,Is this USDT mint a sign of market pump?,USDT,-0.2085,Twitter,negative
2025-04-06 11:40:00,"Traders moving to stablecoins: 22,916 USDT.",USDT,0.7394,Twitter,positive
2025-01-05 17:09:00,USDT flows signal caution.,USDT,0.2409,Twitter,positive
2025-01-22 01:48:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.2589,Twitter,positive
2025-07-07 00:21:00,"Bitcoin's price just broke 33,766 again!",BTC,0.5191,Twitter,positive
2025-01-07 20:15:00,Bullish on Solana after mainnet upgrade?,SOL,-0.665,Twitter,negative
2025-03-06 14:34:00,Bullish on Solana after mainnet upgrade?,SOL,-0.3734,Twitter,negative
2025-05-26 03:24:00,"Someone just moved 40,729 BTC. What’s going on?!",BTC,0.3502,Twitter,positive
2025-05-28 01:55:00,"USDT whale alert: 5,914 sent to Binance.",USDT,-0.6531,Twitter,negative
2025-06-24 06:51:00,Tether’s dominance in market grows further.,USDT,0.4373,Twitter,positive
2025-01-11 15:36:00,Is this USDT mint a sign of market pump?,USDT,0.2235,Twitter,positive
2025-06-30 20:22:00,Will $ETH break all-time high soon?,ETH,0.1976,Twitter,positive
2025-02-11 19:04:00,Ethereum gas fees spike to 258 gwei!,ETH,0.6839,Twitter,positive
2025-05-26 08:48:00,Staked ETH surpasses new milestone.,ETH,0.1582,Twitter,positive
2025-04-19 08:06:00,Tether’s dominance in market grows further.,USDT,0.3638,Twitter,positive
2025-05-23 17:01:00,"Whale alert: 5,554 SOL deposited to FTX.",SOL,-0.288,Twitter,negative
2025-03-07 02:18:00,Huge outflow of BTC from exchanges spotted today.,BTC,0.077,Twitter,positive
2025-05-09 22:13:00,Is ETH2.0 upgrade coming sooner than expected?,ETH,0.6349,Twitter,positive
2025-07-16 03:51:00,SOL chart looks primed for reversal.,SOL,0.6284,Twitter,positive
2025-05-24 07:05:00,Huge outflow of BTC from exchanges spotted today.,BTC,-0.1855,Twitter,negative
2025-03-06 00:43:00,Large USDT minting detected on Tron network.,USDT,-0.1641,Twitter,negative
2025-06-14 17:41:00,Bitcoin halving hype building up.,BTC,0.4477,Twitter,positive
2025-05-30 12:34:00,Will $ETH break all-time high soon?,ETH,0.4997,Twitter,positive
